Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned
93720,STANDARD,FRESNO,CA,PRIMARY,36.88,-119.77,NA-US-CA-FRESNO,FALSE
93721,STANDARD,FRESNO,CA,PRIMARY,36.73,-119.78,NA-US-CA-FRESNO,FALSE
93722,STANDARD,FRESNO,CA,PRIMARY,36.79,-119.92,NA-US-CA-FRESNO,FALSE
93723,STANDARD,FRESNO,CA,PRIMARY,36.77,-119.95,NA-US-CA-FRESNO,FALSE
93724,UNIQUE,FRESNO,CA,PRIMARY,36.72,-119.79,NA-US-CA-FRESNO,FALSE
93725,STANDARD,FRESNO,CA,PRIMARY,36.6,-119.75,NA-US-CA-FRESNO,FALSE
93726,STANDARD,FRESNO,CA,PRIMARY,36.79,-119.76,NA-US-CA-FRESNO,FALSE
93727,STANDARD,FRESNO,CA,PRIMARY,36.75,-119.67,NA-US-CA-FRESNO,FALSE
93728,STANDARD,FRESNO,CA,PRIMARY,36.75,-119.81,NA-US-CA-FRESNO,FALSE
93729,PO BOX,FRESNO,CA,PRIMARY,36.85,-119.76,NA-US-CA-FRESNO,FALSE
93730,STANDARD,FRESNO,CA,PRIMARY,36.9,-119.75,NA-US-CA-FRESNO,FALSE
93737,STANDARD,FRESNO,CA,PRIMARY,36.74,-119.65,NA-US-CA-FRESNO,FALSE
93740,UNIQUE,FRESNO,CA,PRIMARY,36.82,-119.76,NA-US-CA-FRESNO,FALSE
93741,UNIQUE,FRESNO,CA,PRIMARY,36.79,-119.8,NA-US-CA-FRESNO,FALSE
93744,PO BOX,FRESNO,CA,PRIMARY,36.75,-119.79,NA-US-CA-FRESNO,FALSE
93745,PO BOX,FRESNO,CA,PRIMARY,36.7,-119.75,NA-US-CA-FRESNO,FALSE
93747,PO BOX,FRESNO,CA,PRIMARY,36.8,-119.67,NA-US-CA-FRESNO,FALSE
93750,UNIQUE,FRESNO,CA,PRIMARY,36.83,-119.78,NA-US-CA-FRESNO,FALSE
93755,PO BOX,FRESNO,CA,PRIMARY,36.79,-119.79,NA-US-CA-FRESNO,FALSE
93760,UNIQUE,FRESNO,CA,PRIMARY,36.73,-119.78,NA-US-CA-FRESNO,FALSE
93761,UNIQUE,FRESNO,CA,PRIMARY,36.75,-119.78,NA-US-CA-FRESNO,FALSE
93764,UNIQUE,FRESNO,CA,PRIMARY,36.73,-119.78,NA-US-CA-FRESNO,FALSE
93765,UNIQUE,FRESNO,CA,PRIMARY,36.83,-119.83,NA-US-CA-FRESNO,FALSE
93771,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.78,NA-US-CA-FRESNO,FALSE
93772,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.78,NA-US-CA-FRESNO,FALSE
93773,PO BOX,FRESNO,CA,PRIMARY,36.71,-119.85,NA-US-CA-FRESNO,FALSE
93774,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.79,NA-US-CA-FRESNO,FALSE
93775,PO BOX,FRESNO,CA,PRIMARY,36.73,-119.75,NA-US-CA-FRESNO,FALSE
93776,PO BOX,FRESNO,CA,PRIMARY,36.75,-119.78,NA-US-CA-FRESNO,FALSE
93777,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.78,NA-US-CA-FRESNO,FALSE
93778,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.78,NA-US-CA-FRESNO,FALSE
93779,PO BOX,FRESNO,CA,PRIMARY,36.74,-119.78,NA-US-CA-FRESNO,FALSE
93786,UNIQUE,FRESNO,CA,PRIMARY,36.63,-119.9,NA-US-CA-FRESNO,FALSE
93790,PO BOX,FRESNO,CA,PRIMARY,36.78,-119.82,NA-US-CA-FRESNO,FALSE
93791,PO BOX,FRESNO,CA,PRIMARY,36.78,-119.82,NA-US-CA-FRESNO,FALSE
93792,PO BOX,FRESNO,CA,PRIMARY,36.78,-119.82,NA-US-CA-FRESNO,FALSE
93793,PO BOX,FRESNO,CA,PRIMARY,36.78,-119.82,NA-US-CA-FRESNO,FALSE
93794,PO BOX,FRESNO,CA,PRIMARY,36.78,-119.82,NA-US-CA-FRESNO,FALSE
93844,UNIQUE,FRESNO,CA,PRIMARY,36.75,-119.67,NA-US-CA-FRESNO,FALSE
93888,UNIQUE,FRESNO,CA,PRIMARY,36.75,-119.67,NA-US-CA-FRESNO,FALSE
93626,STANDARD,FRIANT,CA,PRIMARY,37.02,-119.69,NA-US-CA-FRIANT,FALSE
95632,STANDARD,GALT,CA,PRIMARY,38.27,-121.22,NA-US-CA-GALT,FALSE
95633,STANDARD,GARDEN VALLEY,CA,PRIMARY,38.84,-120.83,NA-US-CA-GARDEN VALLEY,FALSE
96034,STANDARD,GAZELLE,CA,PRIMARY,41.42,-122.67,NA-US-CA-GAZELLE,FALSE
95634,STANDARD,GEORGETOWN,CA,PRIMARY,38.93,-120.77,NA-US-CA-GEORGETOWN,FALSE
96035,STANDARD,GERBER,CA,PRIMARY,40.03,-122.17,NA-US-CA-GERBER,FALSE
95232,STANDARD,GLENCOE,CA,PRIMARY,38.35,-120.58,NA-US-CA-GLENCOE,FALSE
95943,STANDARD,GLENN,CA,PRIMARY,39.6,-122.02,NA-US-CA-GLENN,FALSE
95717,PO BOX,GOLD RUN,CA,PRIMARY,39.13,-120.83,NA-US-CA-GOLD RUN,FALSE
95944,PO BOX,GOODYEARS BAR,CA,PRIMARY,39.51,-120.94,NA-US-CA-GOODYEARS BAR,FALSE
95945,STANDARD,GRASS VALLEY,CA,PRIMARY,39.18,-120.98,NA-US-CA-GRASS VALLEY,FALSE
95949,STANDARD,GRASS VALLEY,CA,PRIMARY,39.11,-121.12,NA-US-CA-GRASS VALLEY,FALSE
96037,PO BOX,GREENVIEW,CA,PRIMARY,41.52,-122.95,NA-US-CA-GREENVIEW,FALSE
95947,STANDARD,GREENVILLE,CA,PRIMARY,40.15,-120.84,NA-US-CA-GREENVILLE,FALSE
95635,STANDARD,GREENWOOD,CA,PRIMARY,38.92,-120.89,NA-US-CA-GREENWOOD,FALSE
96038,STANDARD,GRENADA,CA,PRIMARY,41.6,-122.54,NA-US-CA-GRENADA,FALSE
95948,STANDARD,GRIDLEY,CA,PRIMARY,39.35,-121.76,NA-US-CA-GRIDLEY,FALSE
95950,PO BOX,GRIMES,CA,PRIMARY,39.04,-121.9,NA-US-CA-GRIMES,FALSE
95636,STANDARD,GRIZZLY FLATS,CA,PRIMARY,38.64,-120.51,NA-US-CA-GRIZZLY FLATS,FALSE
95321,STANDARD,GROVELAND,CA,PRIMARY,37.85,-119.76,NA-US-CA-GROVELAND,FALSE
95637,STANDARD,GUINDA,CA,PRIMARY,38.8,-122.18,NA-US-CA-GUINDA,FALSE
95679,PO BOX,RUMSEY,CA,PRIMARY,38.9,-122.29,NA-US-CA-RUMSEY,FALSE
95322,STANDARD,GUSTINE,CA,PRIMARY,37.14,-121.04,NA-US-CA-GUSTINE,FALSE
95951,PO BOX,HAMILTON CITY,CA,PRIMARY,39.72,-122.05,NA-US-CA-HAMILTON CITY,FALSE
96039,STANDARD,HAPPY CAMP,CA,PRIMARY,41.78,-123.47,NA-US-CA-HAPPY CAMP,FALSE
96040,STANDARD,HAT CREEK,CA,PRIMARY,40.8,-121.46,NA-US-CA-HAT CREEK,FALSE
95233,PO BOX,HATHAWAY PINES,CA,PRIMARY,38.18,-120.37,NA-US-CA-HATHAWAY PINES,FALSE
96041,STANDARD,HAYFORK,CA,PRIMARY,40.5,-123.19,NA-US-CA-HAYFORK,FALSE
93627,PO BOX,HELM,CA,PRIMARY,36.53,-120.11,NA-US-CA-HELM,FALSE
95638,STANDARD,HERALD,CA,PRIMARY,38.33,-121.14,NA-US-CA-HERALD,FALSE
95323,STANDARD,HICKMAN,CA,PRIMARY,37.6,-120.68,NA-US-CA-HICKMAN,FALSE
95324,STANDARD,HILMAR,CA,PRIMARY,37.39,-120.89,NA-US-CA-HILMAR,FALSE
95234,PO BOX,HOLT,CA,PRIMARY,37.93,-121.42,NA-US-CA-HOLT,FALSE
95639,PO BOX,HOOD,CA,PRIMARY,38.35,-121.5,NA-US-CA-HOOD,FALSE
96044,STANDARD,HORNBROOK,CA,PRIMARY,41.91,-122.49,NA-US-CA-HORNBROOK,FALSE
95325,STANDARD,HORNITOS,CA,PRIMARY,37.43,-120.24,NA-US-CA-HORNITOS,FALSE
95326,STANDARD,HUGHSON,CA,PRIMARY,37.59,-120.85,NA-US-CA-HUGHSON,FALSE
96046,PO BOX,HYAMPOM,CA,PRIMARY,40.6,-123.4,NA-US-CA-HYAMPOM,FALSE
96047,STANDARD,IGO,CA,PRIMARY,40.46,-122.7,NA-US-CA-IGO,FALSE
95640,STANDARD,IONE,CA,PRIMARY,38.33,-120.88,NA-US-CA-IONE,FALSE
95641,STANDARD,ISLETON,CA,PRIMARY,38.16,-121.59,NA-US-CA-ISLETON,FALSE
95642,STANDARD,JACKSON,CA,PRIMARY,38.35,-120.77,NA-US-CA-JACKSON,FALSE
95654,PO BOX,MARTELL,CA,PRIMARY,38.36,-120.79,NA-US-CA-MARTELL,FALSE
95327,STANDARD,JAMESTOWN,CA,PRIMARY,37.85,-120.49,NA-US-CA-JAMESTOWN,FALSE
96048,STANDARD,JUNCTION CITY,CA,PRIMARY,40.87,-123.1,NA-US-CA-JUNCTION CITY,FALSE
93630,STANDARD,KERMAN,CA,PRIMARY,36.71,-120.15,NA-US-CA-KERMAN,FALSE
95328,STANDARD,KEYES,CA,PRIMARY,37.55,-120.91,NA-US-CA-KEYES,FALSE
93631,STANDARD,KINGSBURG,CA,PRIMARY,36.48,-119.5,NA-US-CA-KINGSBURG,FALSE
96050,STANDARD,KLAMATH RIVER,CA,PRIMARY,41.83,-122.92,NA-US-CA-KLAMATH RIVER,FALSE
95645,STANDARD,KNIGHTS LANDING,CA,PRIMARY,38.89,-121.8,NA-US-CA-KNIGHTS LANDING,FALSE
95720,STANDARD,KYBURZ,CA,PRIMARY,38.77,-120.26,NA-US-CA-KYBURZ,FALSE
95329,STANDARD,LA GRANGE,CA,PRIMARY,37.66,-120.45,NA-US-CA-LA GRANGE,FALSE
96051,STANDARD,LAKEHEAD,CA,PRIMARY,40.88,-122.38,NA-US-CA-LAKEHEAD,FALSE
96070,PO BOX,OBRIEN,CA,PRIMARY,40.81,-122.32,NA-US-CA-OBRIEN,FALSE
95330,STANDARD,LATHROP,CA,PRIMARY,37.82,-121.29,NA-US-CA-LATHROP,FALSE
95333,STANDARD,LE GRAND,CA,PRIMARY,37.25,-120.2,NA-US-CA-LE GRAND,FALSE
96052,STANDARD,LEWISTON,CA,PRIMARY,40.78,-122.84,NA-US-CA-LEWISTON,FALSE
95648,STANDARD,LINCOLN,CA,PRIMARY,38.93,-121.25,NA-US-CA-LINCOLN,FALSE
95236,STANDARD,LINDEN,CA,PRIMARY,38.05,-121.03,NA-US-CA-LINDEN,FALSE
95953,STANDARD,LIVE OAK,CA,PRIMARY,39.23,-121.78,NA-US-CA-LIVE OAK,FALSE
95334,STANDARD,LIVINGSTON,CA,PRIMARY,37.34,-120.75,NA-US-CA-LIVINGSTON,FALSE
95237,STANDARD,LOCKEFORD,CA,PRIMARY,38.17,-121.13,NA-US-CA-LOCKEFORD,FALSE
95240,STANDARD,LODI,CA,PRIMARY,38.11,-121.16,NA-US-CA-LODI,FALSE
95241,PO BOX,LODI,CA,PRIMARY,38.15,-121.3,NA-US-CA-LODI,FALSE
95242,STANDARD,LODI,CA,PRIMARY,38.13,-121.39,NA-US-CA-LODI,FALSE
95335,STANDARD,LONG BARN,CA,PRIMARY,38.12,-120.08,NA-US-CA-LONG BARN,FALSE
96054,PO BOX,LOOKOUT,CA,PRIMARY,41.3,-121.1,NA-US-CA-LOOKOUT,FALSE
95650,STANDARD,LOOMIS,CA,PRIMARY,38.81,-121.16,NA-US-CA-LOOMIS,FALSE
93635,STANDARD,LOS BANOS,CA,PRIMARY,36.9,-121.02,NA-US-CA-LOS BANOS,FALSE
96055,STANDARD,LOS MOLINOS,CA,PRIMARY,40.05,-122.07,NA-US-CA-LOS MOLINOS,FALSE
95651,STANDARD,LOTUS,CA,PRIMARY,38.81,-120.93,NA-US-CA-LOTUS,FALSE
96056,STANDARD,MCARTHUR,CA,PRIMARY,41.1,-121.34,NA-US-CA-MCARTHUR,FALSE
96057,STANDARD,MCCLOUD,CA,PRIMARY,41.26,-122.1,NA-US-CA-MCCLOUD,FALSE
96058,STANDARD,MACDOEL,CA,PRIMARY,41.74,-121.89,NA-US-CA-MACDOEL,FALSE
93636,STANDARD,MADERA,CA,PRIMARY,36.93,-119.83,NA-US-CA-MADERA,FALSE
93637,STANDARD,MADERA,CA,PRIMARY,36.91,-120.19,NA-US-CA-MADERA,FALSE
93638,STANDARD,MADERA,CA,PRIMARY,37.01,-119.94,NA-US-CA-MADERA,FALSE
93639,PO BOX,MADERA,CA,PRIMARY,36.96,-120.08,NA-US-CA-MADERA,FALSE
95653,PO BOX,MADISON,CA,PRIMARY,38.67,-121.96,NA-US-CA-MADISON,FALSE
95954,STANDARD,MAGALIA,CA,PRIMARY,39.84,-121.6,NA-US-CA-MAGALIA,FALSE
95336,STANDARD,MANTECA,CA,PRIMARY,37.83,-121.18,NA-US-CA-MANTECA,FALSE
95337,STANDARD,MANTECA,CA,PRIMARY,37.73,-121.24,NA-US-CA-MANTECA,FALSE
96059,STANDARD,MANTON,CA,PRIMARY,40.41,-121.84,NA-US-CA-MANTON,FALSE
95338,STANDARD,MARIPOSA,CA,PRIMARY,37.49,-120,NA-US-CA-MARIPOSA,FALSE
95901,STANDARD,MARYSVILLE,CA,PRIMARY,39.15,-121.47,NA-US-CA-MARYSVILLE,FALSE
95903,STANDARD,BEALE AFB,CA,PRIMARY,39.12,-121.39,NA-US-CA-BEALE AFB,FALSE
95955,PO BOX,MAXWELL,CA,PRIMARY,39.31,-122.17,NA-US-CA-MAXWELL,FALSE
95956,PO BOX,MEADOW VALLEY,CA,PRIMARY,39.92,-121.05,NA-US-CA-MEADOW VALLEY,FALSE
95722,STANDARD,MEADOW VISTA,CA,PRIMARY,39,-121.03,NA-US-CA-MEADOW VISTA,FALSE
93640,STANDARD,MENDOTA,CA,PRIMARY,36.67,-120.43,NA-US-CA-MENDOTA,FALSE
95340,STANDARD,MERCED,CA,PRIMARY,37.29,-120.48,NA-US-CA-MERCED,FALSE
95341,STANDARD,MERCED,CA,PRIMARY,37.33,-120.48,NA-US-CA-MERCED,FALSE
95343,STANDARD,MERCED,CA,PRIMARY,37.29,-120.48,NA-US-CA-MERCED,FALSE
95344,PO BOX,MERCED,CA,PRIMARY,37.37,-120.61,NA-US-CA-MERCED,FALSE
95348,STANDARD,MERCED,CA,PRIMARY,37.41,-120.5,NA-US-CA-MERCED,FALSE
95957,STANDARD,MERIDIAN,CA,PRIMARY,39.07,-121.84,NA-US-CA-MERIDIAN,FALSE
95345,STANDARD,MIDPINES,CA,PRIMARY,37.58,-119.97,NA-US-CA-MIDPINES,FALSE
96062,STANDARD,MILLVILLE,CA,PRIMARY,40.56,-122.07,NA-US-CA-MILLVILLE,FALSE
96061,STANDARD,MILL CREEK,CA,PRIMARY,40.34,-121.46,NA-US-CA-MILL CREEK,FALSE
96063,PO BOX,MINERAL,CA,PRIMARY,40.38,-121.57,NA-US-CA-MINERAL,FALSE
93603,STANDARD,BADGER,CA,PRIMARY,36.6,-118.92,NA-US-CA-BADGER,FALSE
93628,STANDARD,HUME,CA,PRIMARY,36.8,-118.89,NA-US-CA-HUME,FALSE
93633,PO BOX,KINGS CANYON NATIONAL PK,CA,PRIMARY,36.72,-118.95,NA-US-CA-KINGS CANYON NATIONAL PK,FALSE
93641,STANDARD,MIRAMONTE,CA,PRIMARY,36.7,-119.04,NA-US-CA-MIRAMONTE,FALSE
95346,STANDARD,MI WUK VILLAGE,CA,PRIMARY,38.1,-120.13,NA-US-CA-MI WUK VILLAGE,FALSE
95347,PO BOX,MOCCASIN,CA,PRIMARY,37.78,-120.3,NA-US-CA-MOCCASIN,FALSE
95350,STANDARD,MODESTO,CA,PRIMARY,37.67,-121.01,NA-US-CA-MODESTO,FALSE
95351,STANDARD,MODESTO,CA,PRIMARY,37.63,-121.01,NA-US-CA-MODESTO,FALSE
95352,PO BOX,MODESTO,CA,PRIMARY,37.66,-120.99,NA-US-CA-MODESTO,FALSE
95353,PO BOX,MODESTO,CA,PRIMARY,37.66,-120.94,NA-US-CA-MODESTO,FALSE
95354,STANDARD,MODESTO,CA,PRIMARY,37.63,-120.97,NA-US-CA-MODESTO,FALSE
95355,STANDARD,MODESTO,CA,PRIMARY,37.67,-120.95,NA-US-CA-MODESTO,FALSE
95356,STANDARD,MODESTO,CA,PRIMARY,37.72,-121.03,NA-US-CA-MODESTO,FALSE
95357,STANDARD,MODESTO,CA,PRIMARY,37.67,-120.89,NA-US-CA-MODESTO,FALSE
95358,STANDARD,MODESTO,CA,PRIMARY,37.65,-121.13,NA-US-CA-MODESTO,FALSE
95397,UNIQUE,MODESTO,CA,PRIMARY,37.65,-120.99,NA-US-CA-MODESTO,FALSE
95245,STANDARD,MOKELUMNE HILL,CA,PRIMARY,38.29,-120.58,NA-US-CA-MOKELUMNE HILL,FALSE
96064,STANDARD,MONTAGUE,CA,PRIMARY,41.76,-122.39,NA-US-CA-MONTAGUE,FALSE
96065,STANDARD,MONTGOMERY CREEK,CA,PRIMARY,40.86,-121.91,NA-US-CA-MONTGOMERY CREEK,FALSE
95246,STANDARD,MOUNTAIN RANCH,CA,PRIMARY,38.23,-120.49,NA-US-CA-MOUNTAIN RANCH,FALSE
96067,STANDARD,MOUNT SHASTA,CA,PRIMARY,41.31,-122.32,NA-US-CA-MOUNT SHASTA,FALSE
95656,PO BOX,MOUNT AUKUM,CA,PRIMARY,38.56,-120.71,NA-US-CA-MOUNT AUKUM,FALSE
95675,PO BOX,RIVER PINES,CA,PRIMARY,38.54,-120.74,NA-US-CA-RIVER PINES,FALSE
95229,PO BOX,DOUGLAS FLAT,CA,PRIMARY,38.11,-120.45,NA-US-CA-DOUGLAS FLAT,FALSE
95247,STANDARD,MURPHYS,CA,PRIMARY,38.14,-120.45,NA-US-CA-MURPHYS,FALSE
95959,STANDARD,NEVADA CITY,CA,PRIMARY,39.34,-120.87,NA-US-CA-NEVADA CITY,FALSE
95658,STANDARD,NEWCASTLE,CA,PRIMARY,38.87,-121.15,NA-US-CA-NEWCASTLE,FALSE
95360,STANDARD,NEWMAN,CA,PRIMARY,37.28,-121.2,NA-US-CA-NEWMAN,FALSE
95659,STANDARD,NICOLAUS,CA,PRIMARY,38.83,-121.58,NA-US-CA-NICOLAUS,FALSE
93643,STANDARD,NORTH FORK,CA,PRIMARY,37.23,-119.49,NA-US-CA-NORTH FORK,FALSE
95652,STANDARD,MCCLELLAN,CA,PRIMARY,38.66,-121.4,NA-US-CA-MCCLELLAN,FALSE
95660,STANDARD,NORTH HIGHLANDS,CA,PRIMARY,38.66,-121.37,NA-US-CA-NORTH HIGHLANDS,FALSE
95960,STANDARD,NORTH SAN JUAN,CA,PRIMARY,39.42,-120.99,NA-US-CA-NORTH SAN JUAN,FALSE
96068,PO BOX,NUBIEBER,CA,PRIMARY,41.08,-121.19,NA-US-CA-NUBIEBER,FALSE
95361,STANDARD,OAKDALE,CA,PRIMARY,37.8,-120.74,NA-US-CA-OAKDALE,FALSE
93644,STANDARD,OAKHURST,CA,PRIMARY,37.4,-119.61,NA-US-CA-OAKHURST,FALSE
96069,STANDARD,OAK RUN,CA,PRIMARY,40.66,-122.03,NA-US-CA-OAK RUN,FALSE
96071,STANDARD,OLD STATION,CA,PRIMARY,40.67,-121.47,NA-US-CA-OLD STATION,FALSE
95961,STANDARD,OLIVEHURST,CA,PRIMARY,39.08,-121.55,NA-US-CA-OLIVEHURST,FALSE
93645,STANDARD,O NEALS,CA,PRIMARY,37.16,-119.62,NA-US-CA-O NEALS,FALSE
93646,STANDARD,ORANGE COVE,CA,PRIMARY,36.64,-119.29,NA-US-CA-ORANGE COVE,FALSE
93675,STANDARD,SQUAW VALLEY,CA,PRIMARY,36.74,-119.19,NA-US-CA-SQUAW VALLEY,FALSE
95662,STANDARD,ORANGEVALE,CA,PRIMARY,38.68,-121.22,NA-US-CA-ORANGEVALE,FALSE
95962,STANDARD,OREGON HOUSE,CA,PRIMARY,39.34,-121.23,NA-US-CA-OREGON HOUSE,FALSE
95963,STANDARD,ORLAND,CA,PRIMARY,39.73,-122.33,NA-US-CA-ORLAND,FALSE
93647,STANDARD,OROSI,CA,PRIMARY,36.58,-119.19,NA-US-CA-OROSI,FALSE
95915,PO BOX,BELDEN,CA,PRIMARY,40,-121.24,NA-US-CA-BELDEN,FALSE
95940,PO BOX,FEATHER FALLS,CA,PRIMARY,39.51,-121.55,NA-US-CA-FEATHER FALLS,FALSE
95965,STANDARD,OROVILLE,CA,PRIMARY,39.5,-121.67,NA-US-CA-OROVILLE,FALSE
95966,STANDARD,OROVILLE,CA,PRIMARY,39.45,-121.39,NA-US-CA-OROVILLE,FALSE
95980,PO BOX,STORRIE,CA,PRIMARY,39.91,-121.33,NA-US-CA-STORRIE,FALSE
95968,STANDARD,PALERMO,CA,PRIMARY,39.43,-121.55,NA-US-CA-PALERMO,FALSE
96073,STANDARD,PALO CEDRO,CA,PRIMARY,40.56,-122.2,NA-US-CA-PALO CEDRO,FALSE
95967,PO BOX,PARADISE,CA,PRIMARY,39.74,-121.6,NA-US-CA-PARADISE,FALSE
95969,STANDARD,PARADISE,CA,PRIMARY,39.74,-121.61,NA-US-CA-PARADISE,FALSE
93648,STANDARD,PARLIER,CA,PRIMARY,36.62,-119.51,NA-US-CA-PARLIER,FALSE
96074,PO BOX,PASKENTA,CA,PRIMARY,39.88,-122.58,NA-US-CA-PASKENTA,FALSE
95363,STANDARD,PATTERSON,CA,PRIMARY,37.49,-121.25,NA-US-CA-PATTERSON,FALSE
95663,STANDARD,PENRYN,CA,PRIMARY,38.85,-121.18,NA-US-CA-PENRYN,FALSE
93649,PO BOX,PIEDRA,CA,PRIMARY,36.82,-119.35,NA-US-CA-PIEDRA,FALSE
95664,STANDARD,PILOT HILL,CA,PRIMARY,38.8,-121.04,NA-US-CA-PILOT HILL,FALSE
95364,STANDARD,PINECREST,CA,PRIMARY,38.28,-119.82,NA-US-CA-PINECREST,FALSE
95375,PO BOX,STRAWBERRY,CA,PRIMARY,38.19,-120.01,NA-US-CA-STRAWBERRY,FALSE
95665,STANDARD,PINE GROVE,CA,PRIMARY,38.38,-120.64,NA-US-CA-PINE GROVE,FALSE
95644,PO BOX,KIT CARSON,CA,PRIMARY,38.45,-120.52,NA-US-CA-KIT CARSON,FALSE
95646,PO BOX,KIRKWOOD,CA,PRIMARY,38.69,-120.05,NA-US-CA-KIRKWOOD,FALSE
95666,STANDARD,PIONEER,CA,PRIMARY,38.56,-120.17,NA-US-CA-PIONEER,FALSE
95667,STANDARD,PLACERVILLE,CA,PRIMARY,38.73,-120.8,NA-US-CA-PLACERVILLE,FALSE
95365,STANDARD,PLANADA,CA,PRIMARY,37.32,-120.3,NA-US-CA-PLANADA,FALSE
96076,STANDARD,PLATINA,CA,PRIMARY,40.38,-122.91,NA-US-CA-PLATINA,FALSE
95668,STANDARD,PLEASANT GROVE,CA,PRIMARY,38.83,-121.5,NA-US-CA-PLEASANT GROVE,FALSE
95669,STANDARD,PLYMOUTH,CA,PRIMARY,38.46,-120.88,NA-US-CA-PLYMOUTH,FALSE
95726,STANDARD,POLLOCK PINES,CA,PRIMARY,38.74,-120.57,NA-US-CA-POLLOCK PINES,FALSE
93651,STANDARD,PRATHER,CA,PRIMARY,37,-119.5,NA-US-CA-PRATHER,FALSE
95970,STANDARD,PRINCETON,CA,PRIMARY,39.41,-122.04,NA-US-CA-PRINCETON,FALSE
96078,PO BOX,PROBERTA,CA,PRIMARY,40.08,-122.17,NA-US-CA-PROBERTA,FALSE
95971,STANDARD,QUINCY,CA,PRIMARY,39.96,-121,NA-US-CA-QUINCY,FALSE
95972,STANDARD,RACKERBY,CA,PRIMARY,39.45,-121.31,NA-US-CA-RACKERBY,FALSE
95248,PO BOX,RAIL ROAD FLAT,CA,PRIMARY,38.31,-120.51,NA-US-CA-RAIL ROAD FLAT,FALSE
93652,STANDARD,RAISIN CITY,CA,PRIMARY,36.59,-119.9,NA-US-CA-RAISIN CITY,FALSE
95655,STANDARD,MATHER,CA,PRIMARY,38.54,-121.28,NA-US-CA-MATHER,FALSE
95670,STANDARD,RANCHO CORDOVA,CA,PRIMARY,38.6,-121.26,NA-US-CA-RANCHO CORDOVA,FALSE
95741,PO BOX,RANCHO CORDOVA,CA,PRIMARY,38.58,-121.3,NA-US-CA-RANCHO CORDOVA,FALSE
95742,STANDARD,RANCHO CORDOVA,CA,PRIMARY,38.57,-121.17,NA-US-CA-RANCHO CORDOVA,FALSE
93653,STANDARD,RAYMOND,CA,PRIMARY,37.25,-119.96,NA-US-CA-RAYMOND,FALSE
96075,STANDARD,PAYNES CREEK,CA,PRIMARY,40.35,-121.86,NA-US-CA-PAYNES CREEK,FALSE
96080,STANDARD,RED BLUFF,CA,PRIMARY,40.13,-122.43,NA-US-CA-RED BLUFF,FALSE
96001,STANDARD,REDDING,CA,PRIMARY,40.6,-122.46,NA-US-CA-REDDING,FALSE
96002,STANDARD,REDDING,CA,PRIMARY,40.52,-122.32,NA-US-CA-REDDING,FALSE
96003,STANDARD,REDDING,CA,PRIMARY,40.68,-122.25,NA-US-CA-REDDING,FALSE
96049,PO BOX,REDDING,CA,PRIMARY,40.56,-122.29,NA-US-CA-REDDING,FALSE
96099,PO BOX,REDDING,CA,PRIMARY,40.64,-122.5,NA-US-CA-REDDING,FALSE
93654,STANDARD,REEDLEY,CA,PRIMARY,36.65,-119.4,NA-US-CA-REEDLEY,FALSE
95672,STANDARD,RESCUE,CA,PRIMARY,38.72,-121,NA-US-CA-RESCUE,FALSE
95974,PO BOX,RICHVALE,CA,PRIMARY,39.48,-121.73,NA-US-CA-RICHVALE,FALSE
95673,STANDARD,RIO LINDA,CA,PRIMARY,38.68,-121.45,NA-US-CA-RIO LINDA,FALSE
95674,STANDARD,RIO OSO,CA,PRIMARY,38.95,-121.49,NA-US-CA-RIO OSO,FALSE
95366,STANDARD,RIPON,CA,PRIMARY,37.75,-121.12,NA-US-CA-RIPON,FALSE
95367,STANDARD,RIVERBANK,CA,PRIMARY,37.73,-120.95,NA-US-CA-RIVERBANK,FALSE
93607,PO BOX,BURREL,CA,PRIMARY,36.48,-119.98,NA-US-CA-BURREL,FALSE
93656,STANDARD,RIVERDALE,CA,PRIMARY,36.48,-119.94,NA-US-CA-RIVERDALE,FALSE
95676,PO BOX,ROBBINS,CA,PRIMARY,38.94,-121.74,NA-US-CA-ROBBINS,FALSE
95677,STANDARD,ROCKLIN,CA,PRIMARY,38.8,-121.24,NA-US-CA-ROCKLIN,FALSE
95765,STANDARD,ROCKLIN,CA,PRIMARY,38.81,-121.28,NA-US-CA-ROCKLIN,FALSE
95661,STANDARD,ROSEVILLE,CA,PRIMARY,38.74,-121.25,NA-US-CA-ROSEVILLE,FALSE
95678,STANDARD,ROSEVILLE,CA,PRIMARY,38.76,-121.28,NA-US-CA-ROSEVILLE,FALSE
95746,STANDARD,GRANITE BAY,CA,PRIMARY,38.76,-121.16,NA-US-CA-GRANITE BAY,FALSE
95747,STANDARD,ROSEVILLE,CA,PRIMARY,38.78,-121.37,NA-US-CA-ROSEVILLE,FALSE
95946,STANDARD,PENN VALLEY,CA,PRIMARY,39.18,-121.2,NA-US-CA-PENN VALLEY,FALSE
95975,STANDARD,ROUGH AND READY,CA,PRIMARY,39.22,-121.15,NA-US-CA-ROUGH AND READY,FALSE
